"type","route","crag","sector","grade","date","comment","commentRich","quality","style","country","region"
"sport","Cocaine","Cogollos","","7c","2019-01-01","Apreté el culo","Apreté el culo","","onsight","spain","Malaga"
"sport","N.N.","Cogollos","","7c","2018-12-31","Entras en marmotilla y sales por el 7c de la derecha. De lo mejor que he escalado aunque haya hecho esta línea inventada sin querer jaja","Entras en marmotilla y sales por el 7c de la derecha. De lo mejor que he escalado aunque haya hecho esta línea inventada sin querer jaja","","onsight","spain","Malaga"
"sport","bolo","Reguchillo","","7c","2018-12-30","","","","onsight","spain",""
"sport","Kalispera","Cuenca","piscinas","7c","2018-10-28","A vista es dura apreté bien el culo.","A vista es dura apreté bien el culo.","","onsight","spain",""
"sport","Azul","Cuenca","rincon de la ermita","7c","2018-09-12","#2go               un pegue hace tres años... bien dura!","#2go un pegue hace tres años... bien dura!","","redpoint","spain",""
"sport","Piton","Rodellar","pince sana rire","7c","2018-08-01","R1","R1","","onsight","spain",""
"sport","Alma de León","Cuenca","piscinas","7c","2018-04-21","Muy buena!","Muy buena!","","onsight","spain",""
"sport","la regleta rusa","Patones","stradivarius f7c4d","7c","2018-04-04","Grado patones","Grado patones","","onsight","spain","Madrid"
"sport","Eixuga-me-la i tornem-hi","Unknown Crag","","7c","2017-12-28","Buenisima parece Marga.","Buenisima parece Marga.","","onsight","spain","Siurana"
"sport","Súper bambino","Cuenca","rincon de la ermita","7c","2017-11-01","buenisima y física","buenisima y física","","onsight","spain",""
"sport","Sandón y melía","Cuenca","rincon de la ermita","7c","2017-10-07","varios bloques cabrones de leerlos bien. 7b+ o 7c no se.","varios bloques cabrones de leerlos bien. 7b+ o 7c no se.","","onsight","spain",""
"sport","Nanuk","Rodellar","gran boveda","7c","2017-08-19","Duriiiiiii","Duriiiiiii","","onsight","spain",""
"sport","L'any que ve tambe","Rodellar","gran boveda","7c","2017-08-04","Buenisima!","Buenisima!","","flash","spain",""
"sport","Los voladores de papantla","Rodellar","las ventanas del mascun","7c","2017-07-29","Ahora a la R2!!","Ahora a la R2!!","","flash","spain",""
"sport","Tecnovia","La Pedriza","","7c","2017-07-05","Tecnovia","Tecnovia","","onsight","spain","Madrid"
"sport","Magic festival","Unknown Crag","","7c","2017-04-30","Mas dura que la corva pero igual de buena!","Mas dura que la corva pero igual de buena!","","onsight","spain","Margalef"
"sport","La corva de la felicidad","Unknown Crag","","7c","2017-04-30","Increible via!!","Increible via!!","","onsight","spain","Margalef"
"sport","Zapa","Rodellar","","7c","2017-04-18","izquierda de Uma, entorno al 7b+ o 7c. Gran flasheo de octa! Ruton cortito y con roca buenisima!","izquierda de Uma, entorno al 7b+ o 7c. Gran flasheo de octa! Ruton cortito y con roca buenisima!","","flash","spain",""
"sport","Sayonara Baby","Rodellar","la surgencia","7c","2017-04-12","Mitica que habia que hacer","Mitica que habia que hacer","","onsight","spain",""
"sport","El tamayazo","Fin del mundo","waterworld","7c","2017-03-26","#2go               7b+/c a bloque.","#2go 7b+/c a bloque.","","redpoint","spain","Madrid"
"sport","Desconchones y manchones","El Vellon","","7c","2017-03-05","#2go               De las mejores placas que hice!! Luchadon total. Esta puntúa!","#2go De las mejores placas que hice!! Luchadon total. Esta puntúa!","","redpoint","spain","Madrid"
"sport","Baibon","Cuenca","piscinas","7c","2017-02-26","Muy buena! Paso-reposo","Muy buena! Paso-reposo","","onsight","spain",""
"sport","Uxia","Entrepeñas","principal","7c","2017-01-15","","","","onsight","spain","Madrid"
"sport","pacolmo","Cuenca","valdecabras sur","7c","2016-12-19","muy buena! doblete con Alex. podría ser 7b+ pero son secuencias de resis corta asique seguramente me flipe y se me haya dado bien.","muy buena! doblete con Alex. podría ser 7b+ pero son secuencias de resis corta asique seguramente me flipe y se me haya dado bien.","","onsight","spain",""
"sport","Rasca y pica","Cuenca","martin alhaja","7c","2016-08-04","a pegue por año para ponerme fuerte, un dia congelacion de dedos, otra calor y hoy un caluroso dia de verano y al sol toda la via!! jaja. Gente criticando esta via y escalando otras vias peores...","a pegue por año para ponerme fuerte, un dia congelacion de dedos, otra calor y hoy un caluroso dia de verano y al sol toda la via!! jaja. Gente criticando esta via y escalando otras vias peores...","","redpoint","spain",""
"sport","Planeta Azul","Somaén","","7c","2016-05-29","el campus y las liadas nunca fallan!!","el campus y las liadas nunca fallan!!","","flash","spain","Madrid"
"sport","Naturalísima","Somaén","cueva","7c","2016-04-16","Inflao!","Inflao!","","onsight","spain","Madrid"
"sport","Tsunami","Unknown Crag","","7c","2016-03-24","enamorado","enamorado","","onsight","spain","Margalef"
"sport","Sikau Tot","Unknown Crag","","7c","2016-03-24","#2go               frontal y mojada","#2go frontal y mojada","","redpoint","spain","Margalef"
"sport","izq rodillar","cueva del arenal","","7c","2016-03-20","Muy buena!! Un bloque bien cabron y luego facil. Dicen 7c+, creo que mejor 7c.","Muy buena!! Un bloque bien cabron y luego facil. Dicen 7c+, creo que mejor 7c.","","onsight","spain",""
"sport","Kamaleon","Montsant","raco de misa 7d89a","7c","2015-12-29","45m. Luchada buena, con los antebrazos como popeye. 1h de pegue.","45m. Luchada buena, con los antebrazos como popeye. 1h de pegue.","","onsight","spain",""
"sport","fisura del sepu","El Vellon","","7c","2015-11-13","Fisura con un bloke bien capullo! dos pegues hace muchisimo y hoy al 2ºp de noche con frontales. 7c duro o igual 7c+.","Fisura con un bloke bien capullo! dos pegues hace muchisimo y hoy al 2ºp de noche con frontales. 7c duro o igual 7c+.","","redpoint","spain","Madrid"
"sport","Calima","Villanueva del Rosario","chillam","7c","2015-11-07","muy buena!! apretar regletas!!","muy buena!! apretar regletas!!","","onsight","spain",""
"sport","pudor","La Pedriza","","7c","2015-08-06","en la raja. la más corta del muro. regles pequeñas.","en la raja. la más corta del muro. regles pequeñas.","","onsight","spain","Madrid"
"sport","Tope gama","Rodellar","el vaso","7c","2015-08-01","#2go               7c/7c+. Reventado después de las de la codicia le doy a vista y tocho en el ultimo movimiento.","#2go 7c/7c+. Reventado después de las de la codicia le doy a vista y tocho en el ultimo movimiento.","","redpoint","spain",""
"sport","Maldito orgullo","Rodellar","maldita codicia","7c","2015-07-31","Mas fácil k el 7c de la derecha.","Mas fácil k el 7c de la derecha.","","onsight","spain",""
"sport","El team fumeta","Rodellar","maldita codicia","7c","2015-07-31","3 pegues. duro, a mi me a parecido 7c+. un dinamico al principio que se me dio mal.","3 pegues. duro, a mi me a parecido 7c+. un dinamico al principio que se me dio mal.","","redpoint","spain",""
"sport","Alma de leon","Fin del mundo","desplome","7c","2015-06-26","muy buena!! buen día de escalar a vista :)  7b+ ni de coña!","muy buena!! buen día de escalar a vista :) 7b+ ni de coña!","","onsight","spain","Madrid"
"sport","Eterna promesa","Cuenca","rincon de la ermita","7c","2015-05-31","para mi apretona, aunk pudo ser pork en algun movimiento iba cambiado o me coloque mal. Hoy de arrastre :( Cuenca is hard!!","para mi apretona, aunk pudo ser pork en algun movimiento iba cambiado o me coloque mal. Hoy de arrastre :( Cuenca is hard!!","","onsight","spain",""
"sport","Hernia Cervical","Somaén","cueva","7c","2015-05-24","terminada en el mismo sitio que ""clandestinidad"". La luchada de mi vida","terminada en el mismo sitio que ""clandestinidad"". La luchada de mi vida","","onsight","spain","Madrid"
"sport","Monodedoman","Peñarrubia","rojo","7c","2015-02-15","de ahí el nombre, Puto monodedo!! jaja. Gracias Marcos por otro de tus flasheos. Mejor 7c.","de ahí el nombre, Puto monodedo!! jaja. Gracias Marcos por otro de tus flasheos. Mejor 7c.","","flash","spain",""
"sport","La madre de dios","Peñarrubia","","7c","2015-02-06","iba a vista y en la parte final me raje y pedi un flasheo jaja. No es una escuelaza pero hay k venir de vez en cuando...","iba a vista y en la parte final me raje y pedi un flasheo jaja. No es una escuelaza pero hay k venir de vez en cuando...","","flash","spain",""
"sport","Los Misterios de Valeria","San Martín De Valdeiglesias","callejon d7786","7c","2015-02-01","por los cantos y empezando desde el plano. al primer pegue. Anda k no hay combinaciones... pero todas guapas en este muro!!","por los cantos y empezando desde el plano. al primer pegue. Anda k no hay combinaciones... pero todas guapas en este muro!!","","redpoint","spain","Madrid"
"sport","Jamoneando","San Martín De Valdeiglesias","mirador","7c","2015-01-25","Mejor 7c y no 8a. Un blocazo de 7a/7a+ de montarse. Solo se puede hacer con cuerda por arriba pork le falta una chapa, y si no te matas.","Mejor 7c y no 8a. Un blocazo de 7a/7a+ de montarse. Solo se puede hacer con cuerda por arriba pork le falta una chapa, y si no te matas.","","flash","spain","Madrid"
"sport","El infiltrado","Fin del mundo","selva","7c","2014-12-27","#2go               Dura y larga con un boulder arriba. Me a parecido 7c+.","#2go Dura y larga con un boulder arriba. Me a parecido 7c+.","","redpoint","spain","Madrid"
"sport","Ergonorgásmico","El Vellon","","7c","2014-12-06","Un bloque con un lance. Puede que 7b+.","Un bloque con un lance. Puede que 7b+.","","redpoint","spain","Madrid"
"sport","N.N.","Patones","","7c","2014-11-10","el viejo charlie version izquierda. Igual 7b+.","el viejo charlie version izquierda. Igual 7b+.","","onsight","spain","Madrid"
"sport","Obreros-Chacrabólica","El Vellon","","7c","2014-10-12","tres pegues k rabia!! mojada y me pega un cerillazo en la parte del 7a.","tres pegues k rabia!! mojada y me pega un cerillazo en la parte del 7a.","","redpoint","spain","Madrid"
"sport","Temascal","Patones","desmond","7c","2014-09-13","#2go               A vista en el ultimo movimiento... al segundo no había perdon!!","#2go A vista en el ultimo movimiento... al segundo no había perdon!!","","redpoint","spain","Madrid"
"sport","El poder de Zeus","Patones","pasarela","7c","2014-01-11","#2go               cerca de hacer a vista. techaco cosmico!! mejor 7c","#2go cerca de hacer a vista. techaco cosmico!! mejor 7c","","redpoint","spain","Madrid"
"sport","Un pacte amb la bitxa","La cova de l'ocell","cova","7b+","2020-09-28","#FA              
              #2go
              Sobre este grado muy bonita de lo mejor que hice. Gusto hacer la FA, descolgarme y ayudar a limpiarla. Bien Marc!","#FA #2go Sobre este grado muy bonita de lo mejor que hice. Gusto hacer la FA, descolgarme y ayudar a limpiarla. Bien Marc!","","redpoint","spain",""
"sport","Iron Man","Rodellar","surgencia","7b+","2020-09-06","Caí en R2....","Caí en R2....","","onsight","spain",""
"sport","Ipurtzulo","Baltzola","barnekaldea","7b+","2020-09-02","","","","onsight","spain","Bilbao"
"sport","Hobbit","Calders","central","7b+","2020-05-18","Primeros pegues después de 65 días sin escalar en roca... Me faltaba el aire!!","Primeros pegues después de 65 días sin escalar en roca... Me faltaba el aire!!","","redpoint","spain",""
"sport","Izquierda macedonia","Oliana","","7b+","2020-02-17","Divertida. Creo que 7b+ es más acertado.","Divertida. Creo que 7b+ es más acertado.","","onsight","spain","Barcelona"
"sport","Air Line","Santa Linya","cova gran","7b+","2020-02-10","","","","onsight","spain","Barcelona"
"sport","LA ESCOMBRERA","cueva del arenal","cueva del arenal 99df2","7b+","2020-01-23","","","","onsight","spain",""
"sport","Rodillar","cueva del arenal","cueva del arenal 99df2","7b+","2020-01-22","Divertida","Divertida","","onsight","spain",""
"sport","Trepariscos","Cuenca","piscinas","7b+","2020-01-12","Que chula!","Que chula!","","onsight","spain",""
"sport","Skoulou","Unknown Crag","","7b+","2020-01-04","","","","onsight","spain","Margalef"
"sport","Llarg","Montsant","raco de misa 7d89a","7b+","2020-01-03","","","","onsight","spain",""
"sport","Aquest any si","Rodellar","aquest any si","7b+","2019-09-01","","","","onsight","spain",""
"sport","Boca Negra","Rodellar","ali baba","7b+","2019-08-29","Corta y buena!","Corta y buena!","","onsight","spain",""
"sport","Sangre de toro","Poloria","cueva","7b+","2019-05-15","R1 dura para 6c+ y r2 bastante fácil para 7b+...","R1 dura para 6c+ y r2 bastante fácil para 7b+...","","onsight","spain",""
"sport","Bobo dodo","Mallorca","","7b+","2019-03-10","muy guapa con mi socio Miko","muy guapa con mi socio Miko","","onsight","spain",""
"sport","Mariano el Mentiras","El Vellon","","7b+","2019-02-06","No la había hecho es buena!","No la había hecho es buena!","","onsight","spain","Madrid"
"sport","PXT","Reguchillo","","7b+","2018-12-27","Brutal 40m","Brutal 40m","","onsight","spain",""
"sport","izq. Franja","Cuenca","valdecabras sur","7b+","2018-12-01","Placa izq de franja. Casi palmo","Placa izq de franja. Casi palmo","","onsight","spain",""
"sport","Soldados de salamina","Rodellar","el vaso","7b+","2018-09-07","","","","onsight","spain",""
"sport","Montgronyeta","Unknown Crag","","7b+","2018-03-29","","","","onsight","spain","Margalef"
"sport","Tuning","Fin del mundo","ermita","7b+","2018-01-13","Buena e intensa.","Buena e intensa.","","onsight","spain","Madrid"
"sport","NOSPHERATU","El Vellon","","7b+","2018-01-08","#2go               7b/+ un bloque abajo que te quedas sin hombro y arriba una tontería tecnica. Mala idea para calentar jaja","#2go 7b/+ un bloque abajo que te quedas sin hombro y arriba una tontería tecnica. Mala idea para calentar jaja","","redpoint","spain","Madrid"
"sport","dere romez","El Vellon","","7b+","2017-11-09","Sika y monodedos.","Sika y monodedos.","","onsight","spain","Madrid"
"sport","phoemix","Patones","","7b+","2017-09-24","","","","onsight","spain","Madrid"
"sport","Turco","Patones","stradivarius f7c4d","7b+","2017-09-20","habia que hacerla algun día...","habia que hacerla algun día...","","onsight","spain","Madrid"
"sport","Decotation man","Rodellar","las ventanas del mascun","7b+","2017-07-29","No vi una rodilla y lo hice durísimos... Es muy buena la linea!!","No vi una rodilla y lo hice durísimos... Es muy buena la linea!!","","onsight","spain",""
"sport","El clan de los M'klau","Rodellar","gran boveda","7b+","2017-07-22","Boulder duro","Boulder duro","","onsight","spain",""
"sport","Cañita brava","Rodellar","las ventanas del mascun","7b+","2017-07-17","Poco comercial pero muy muy buena.","Poco comercial pero muy muy buena.","","onsight","spain",""
"sport","cocoteros","Rodellar","","7b+","2017-07-15","boulder","boulder","","onsight","spain",""
"sport","Aquest any si","Rodellar","aquest any si","7b+","2017-07-14","","","","onsight","spain",""
"sport","mister croqueta","La Pedriza","","7b+","2017-07-04","vaya apreton!! Mala idea calentar...","vaya apreton!! Mala idea calentar...","","onsight","spain","Madrid"
"sport","Alambrado sea Dios","Cuenca","martin alhaja","7b+","2017-03-19","#2go               Cuidado con los tendones! un pegue hace año y medio y hoy al primero.","#2go Cuidado con los tendones! un pegue hace año y medio y hoy al primero.","","redpoint","spain",""
"sport","Isla Tortuga","Fin del mundo","cuenca","7b+","2016-10-08","plaquita pepinuda. 7b/+","plaquita pepinuda. 7b/+","","flash","spain","Madrid"
"sport","Feromonas en la mente","Somaén","somaen","7b+","2016-05-29","","","","onsight","spain","Madrid"
"sport","Mayumaná","Somaén","cueva","7b+","2016-05-29","la mas dura de las cuatro.","la mas dura de las cuatro.","","onsight","spain","Madrid"
"sport","Pipi calzaslargas","Somaén","cueva","7b+","2016-05-28","","","","onsight","spain","Madrid"
"sport","la gamorra","Unknown Crag","","7b+","2016-03-25","","","","onsight","spain","Margalef"
"sport","Los Ansiosos","cueva del arenal","cueva del arenal 99df2","7b+","2016-03-20","","","","onsight","spain",""
"sport","el gánster y el artista","Villanueva del Rosario","chilam balam","7b+","2015-11-08","Dios k plaquita tan buena!!","Dios k plaquita tan buena!!","","onsight","spain",""
"sport","El verdugo","Jaen","","7b+","2015-10-25","sobada pero muy buena! de leer bien y disfrutar. Segundo largo imposible a vista...","sobada pero muy buena! de leer bien y disfrutar. Segundo largo imposible a vista...","","onsight","spain",""
"sport","relax post cuitum","Patones","","7b+","2015-08-22","#2go               antes era 6c+, partio un canto y ahora 7b, pero vamos me a seguido pareciendo muy dura... Entre 7b+ y 7c. Traccionar de un mono de una falange.","#2go antes era 6c+, partio un canto y ahora 7b, pero vamos me a seguido pareciendo muy dura... Entre 7b+ y 7c. Traccionar de un mono de una falange.","","redpoint","spain","Madrid"
"sport","Ciento y la madre","La Pedriza","","7b+","2015-08-11","","","","onsight","spain","Madrid"
"sport","Pim Pam Plouf","Rodellar","piscineta","7b+","2015-07-13","Igual 7c. Muy buena!! Consejo→CORRER jaja","Igual 7c. Muy buena!! Consejo→CORRER jaja","","onsight","spain",""
"sport","N.N.","Fin del mundo","","7b+","2015-06-27","A la izq del todo del sector desplome. Bien guapa de 3 chapas. Cabron el chapaje de la r. 3 pegues.","A la izq del todo del sector desplome. Bien guapa de 3 chapas. Cabron el chapaje de la r. 3 pegues.","","redpoint","spain","Madrid"
"sport","N.N.","Fin del mundo","","7b+","2015-06-21","#2go               dos a la dere de ukelele. muy buena y a bloke, aunk dira que le sobran metros...","#2go dos a la dere de ukelele. muy buena y a bloke, aunk dira que le sobran metros...","","redpoint","spain","Madrid"
"sport","Marrano del Vaticano","Patones","stradivarius f7c4d","7b+","2015-06-13","#2go               Un pegue hace mucho y hoy al primero.","#2go Un pegue hace mucho y hoy al primero.","","redpoint","spain","Madrid"
"sport","Clandestinidad","Somaén","cueva","7b+","2015-05-24","7b/+. muy muy buena!! cazos y mucha resis, casi ni chapo R jaja.","7b/+. muy muy buena!! cazos y mucha resis, casi ni chapo R jaja.","","onsight","spain","Madrid"
"sport","Supernatural","Peñarrubia","penarrubia","7b+","2015-02-15","7b/+","7b/+","","flash","spain",""
"sport","Cien x Cien","Peñarrubia","rojo","7b+","2015-02-06","#2go               me cai en el bloque, me baje y la encadene del tiron.","#2go me cai en el bloque, me baje y la encadene del tiron.","","redpoint","spain",""
"sport","Ukelele","Fin del mundo","ermita","7b+","2014-11-22","7b/+. Buen apretón!!","7b/+. Buen apretón!!","","onsight","spain","Madrid"
"sport","Zorra del infierno","Fin del mundo","desplome","7b+","2014-11-15","#2go               Un pegue de mierda hace mucho y hoy practicamente a vista. Muy buena. Mejor 7b+.","#2go Un pegue de mierda hace mucho y hoy practicamente a vista. Muy buena. Mejor 7b+.","","redpoint","spain","Madrid"
"sport","Choucalas","Patones","stradivarius f7c4d","7b+","2014-10-21","Aun siendo corta y con tres agarres la lio! jaja. Se me a dado bien, pero Puede que sea algo menos, entre 7b y 7c. Mi primera vía de este grado a flash!!","Aun siendo corta y con tres agarres la lio! jaja. Se me a dado bien, pero Puede que sea algo menos, entre 7b y 7c. Mi primera vía de este grado a flash!!","","flash","spain","Madrid"
"sport","trivaginon","El Vellon","","7b+","2014-10-18","#2go               Cerca del flash. La vía más lavada del Vellón!!","#2go Cerca del flash. La vía más lavada del Vellón!!","","redpoint","spain","Madrid"
"sport","Los obreros del pete","El Vellon","","7b+","2014-10-12","al primer pegue (pero despues de hacer su version de 7c). Contento!","al primer pegue (pero despues de hacer su version de 7c). Contento!","","redpoint","spain","Madrid"
"sport","ME HARÉ UNA ZAMBOMBA CON EL HIMEN DE TU PUTA MADRE","El Vellon","","7b+","2014-10-12","K dura!! muchos pegues, para mi 7b+ o mas dura.","K dura!! muchos pegues, para mi 7b+ o mas dura.","","redpoint","spain","Madrid"
"sport","Alexis romanovich","El Vellon","","7b+","2014-09-14","muchos pegues... la via k mas pegues me a costado, unos 10p y hoy al 4º. por los planos, sin tocar el canto de la dere. Se me a dado mal, puede que 7c.","muchos pegues... la via k mas pegues me a costado, unos 10p y hoy al 4º. por los planos, sin tocar el canto de la dere. Se me a dado mal, puede que 7c.","","redpoint","spain","Madrid"
"sport","Flash, flash y flash","Cañón de Uceda","cueva del callejon","7b+","2014-04-05","#FA              
              #2go
              Pensaba que hacía ""Maria Molero"", pero invente una por error jaja. Empieza en ""escarmentó"" y te pasas al 6c+ de la izquierda. Muy buena!!
https://www.youtube.com/watch?v=-ng3cvw5X0I","#FA #2go Pensaba que hacía ""Maria Molero"", pero invente una por error jaja. Empieza en ""escarmentó"" y te pasas al 6c+ de la izquierda. Muy buena!! https://www.youtube.com/watch?v=-ng3cvw5X0I","","redpoint","spain",""
"sport","JULIA","San Martín De Valdeiglesias","callejon d7786","7b+","2014-03-03","#2go               Mas 7b+ que 7b. Bloque abajo y bloque arriba.","#2go Mas 7b+ que 7b. Bloque abajo y bloque arriba.","","redpoint","spain","Madrid"
"sport","N.N.","Peñarrubia","","7b+","2014-01-25","#2go               dura y algo lesiva. Me a parecido 7b+/c, dinámicos y tracciones de bidedos cortos.","#2go dura y algo lesiva. Me a parecido 7b+/c, dinámicos y tracciones de bidedos cortos.","","redpoint","spain",""
"sport","Placa Ferdinand","Oliana","contrafort de rumbau","7b","2020-02-24","","","","onsight","spain","Barcelona"
"sport","Puffy","El Vellon","","7b","2020-01-27","","","","onsight","spain","Madrid"
"sport","Il Domeni","Cuenca","piscinas","7b","2020-01-13","","","","onsight","spain",""
"sport","Buenos Comienzos","Rodellar","las ventanas del mascun","7b","2019-09-07","Flash Javichu.","Flash Javichu.","","flash","spain",""
"sport","Abrazame Mucho","Rodellar","rigole","7b","2019-08-13","","","","onsight","spain",""
"sport","Colgados","Mallorca","","7b","2019-03-06","Muy buena","Muy buena","","onsight","spain",""
"sport","Masmona","Cuenca","valdecabras sur","7b","2018-11-24","Muy buena! Rancia abajo pero luego roca pinchida muy guapa!","Muy buena! Rancia abajo pero luego roca pinchida muy guapa!","","onsight","spain",""
"sport","Acertijos en la oscuridad","Patones","stradivarius f7c4d","7b","2018-11-17","","","","onsight","spain","Madrid"
"sport","EL ENGENDRO","Cuenca","piscinas","7b","2018-11-01","","","","onsight","spain",""
"sport","aves de rapiña","Cuenca","rincon de la ermita","7b","2018-10-20","muy buena!","muy buena!","","onsight","spain",""
"sport","Josejesú superstar","Cuenca","rincon de la ermita","7b","2018-09-16","","","","onsight","spain",""
"sport","Alquimista Loco","Cuenca","ermita","7b","2018-09-15","Mitiquisima!!","Mitiquisima!!","","onsight","spain",""
"sport","Tropicana","Unknown Crag","","7b","2018-03-31","","","","onsight","spain","Margalef"
"sport","Esta ronda la pago yo","Unknown Crag","","7b","2018-03-28","Brutal.","Brutal.","","onsight","spain","Margalef"
"sport","Isadora, dónde estás?","Unknown Crag","","7b","2018-01-02","buenisimo!! De los 7bs más duros que he hecho.","buenisimo!! De los 7bs más duros que he hecho.","","onsight","spain","Siurana"
"sport","El Menjapindula","Unknown Crag","","7b","2018-01-01","Que buena es!","Que buena es!","","onsight","spain","Siurana"
"sport","Catalonia is not Patagonia","Montsant","raco de misa 7d89a","7b","2017-12-31","40m de disfrutar y cargarte bien los gemelos jaja. Rebuena!","40m de disfrutar y cargarte bien los gemelos jaja. Rebuena!","","onsight","spain",""
"sport","Mar de fons","Unknown Crag","","7b","2017-12-10","Cortita y rebuena!","Cortita y rebuena!","","onsight","spain","Margalef"
"sport","Califato coach","Unknown Crag","","7b","2017-12-10","Larguisima y 5 estrellas!","Larguisima y 5 estrellas!","","onsight","spain","Margalef"
"sport","tan dura como mi poya","El Vellon","","7b","2017-11-09","#2go               vaya bloque mas raro.","#2go vaya bloque mas raro.","","redpoint","spain","Madrid"
"sport","El vagabundo","Cuenca","martin alhaja","7b","2017-10-07","muy buena!!","muy buena!!","","onsight","spain",""
"sport","Coponazo","Patones","desmond","7b","2017-09-24","#2go","#2go","","redpoint","spain","Madrid"
"sport","Macarena","Patones","stradivarius f7c4d","7b","2017-09-24","#2go               dios mio, al paso largo llego justisimo y comiendome la pared... Para los de mi altura muy duro, y para mas bajitos imposible de escalar.","#2go dios mio, al paso largo llego justisimo y comiendome la pared... Para los de mi altura muy duro, y para mas bajitos imposible de escalar.","","redpoint","spain","Madrid"
"sport","Ari","Rodellar","","7b","2017-07-31","primera reunion. 7a+ o 7b muy a bloque.","primera reunion. 7a+ o 7b muy a bloque.","","flash","spain",""
"sport","Monica","Rodellar","cafe solo","7b","2017-07-16","#2go","#2go","","redpoint","spain",""
"sport","Colacao","Rodellar","cafe solo","7b","2017-07-16","","","","onsight","spain",""
"sport","Placa¿?","La Pedriza","","7b","2017-07-05","Una del lado de las placas de la raja. Apretando bien pies jaja","Una del lado de las placas de la raja. Apretando bien pies jaja","","onsight","spain","Madrid"
"sport","Jolly roger","La Pedriza","","7b","2017-06-02","Sobada pero muy buena!! Con el equipo de TAFAD!","Sobada pero muy buena!! Con el equipo de TAFAD!","","onsight","spain","Madrid"
"sport","N.N.","Fin del mundo","","7b","2017-03-26","A la izq de la cueva, que va por una fisura. Enhorabuena a Miko por ese flash!","A la izq de la cueva, que va por una fisura. Enhorabuena a Miko por ese flash!","","flash","spain","Madrid"
"sport","Poeta, hazte un peta","Cuenca","piscinas","7b","2017-02-26","rancia, dura y sin magnesio... No la hace ni peeter esta vía. 7a+ ni de coña!","rancia, dura y sin magnesio... No la hace ni peeter esta vía. 7a+ ni de coña!","","onsight","spain",""
"sport","Barbaria","Congosto","bravo","7b","2016-08-15","yo diria que la mejor de la escuela. Día entretenido!","yo diria que la mejor de la escuela. Día entretenido!","","onsight","spain",""
"sport","Pitus i flautes","Unknown Crag","","7b","2016-05-02","rometes arriba","rometes arriba","","onsight","spain","Margalef"
"sport","Bob natural mystic","Gandía","","7b","2016-02-14","que alucine!!!","que alucine!!!","","onsight","spain","Alicante"
"sport","Sang freda","Montsant","raco de misa 7d89a","7b","2015-12-29","dura y Larga con pasos de bidedos cortos.","dura y Larga con pasos de bidedos cortos.","","onsight","spain",""
"sport","29 primaveras","Jaen","otinar","7b","2015-10-24","","","","onsight","spain",""
"sport","Caco que te mato","Rodellar","aquest any si","7b","2015-07-28","#2go               Reventado. Me lié en un pasito y caí. Guapa. Un boulder.","#2go Reventado. Me lié en un pasito y caí. Guapa. Un boulder.","","redpoint","spain",""
"sport","Caprichos de lujuria","Rodellar","aquest any si","7b","2015-07-22","Me encanta el sector. Un boulder.","Me encanta el sector. Un boulder.","","onsight","spain",""
"sport","Delicatessen","Cuenca","valdecabras sur","7b","2015-04-25","7 pegues a vista en el día, y encima a placas jaja, para mejorar en lo k se me da mal! buena de disfrutar.","7 pegues a vista en el día, y encima a placas jaja, para mejorar en lo k se me da mal! buena de disfrutar.","","onsight","spain",""
"sport","Furia Latina","Rodellar","furia latina","7b","2015-04-01","Feilla y corta.","Feilla y corta.","","flash","spain",""
"sport","Poker de Jotas","Patones","stradivarius f7c4d","7b","2015-03-08","dificil a vista. Casi tocho.","dificil a vista. Casi tocho.","","onsight","spain","Madrid"
"sport","bueno sí, bueno no","Cuenca","los hocinos","7b","2015-01-11","artificial pero guapa.","artificial pero guapa.","","onsight","spain",""
"sport","Indígenas parleños","Cuenca","valdecabras sur","7b","2015-01-10","Buen regalo de cumpleaños. Se me a podido dar bien no se, pero me a parecido entre 7a+ y 7b.","Buen regalo de cumpleaños. Se me a podido dar bien no se, pero me a parecido entre 7a+ y 7b.","","onsight","spain",""
"sport","N.N.","Fin del mundo","","7b","2014-12-20","4 pegues. No hay vía mas cabrona!!","4 pegues. No hay vía mas cabrona!!","","redpoint","spain","Madrid"
"sport","Divinas mentiras","El Vellon","","7b","2014-12-06","Para terminar este día mágico.","Para terminar este día mágico.","","flash","spain","Madrid"
"sport","Rebelión en la legión","Patones","stradivarius f7c4d","7b","2014-10-21","#2go               a vista me caigo después del bloque.","#2go a vista me caigo después del bloque.","","redpoint","spain","Madrid"
"sport","ELEVANDO LOS SENTIMIENTOS","San Martín De Valdeiglesias","callejon d7786","7b","2014-09-27","muy buena. Lloviendo y sin entender lo que me decían...","muy buena. Lloviendo y sin entender lo que me decían...","","flash","spain","Madrid"
"sport","vota si te brota","El Vellon","","7b","2014-09-21","para bajitos más facil. tenia ganas de hacerla!!","para bajitos más facil. tenia ganas de hacerla!!","","flash","spain","Madrid"
"sport","la sombra del viento","Patones","desmond","7b","2014-09-13","Me a gustado, es muy buena!!","Me a gustado, es muy buena!!","","flash","spain","Madrid"
"sport","Fisura del Maya","Patones","poyero","7b","2014-09-06","dura para tapones como yo. despues de la segundos fuera.","dura para tapones como yo. despues de la segundos fuera.","","flash","spain","Madrid"
